id_cachet,id_acteur,id_role,id_mois,montant
s3414,485,10,10,1436
s1672,486,7,6,773
s3389,486,7,12,907
s2222,486,9,6,1520
s5937,486,10,9,1561
s2746,486,6,8,982
s6142,486,10,8,1346
s4951,486,9,5,1310
s260,486,9,8,1513
s3829,486,9,5,1359
s2592,486,8,12,1294
s2047,486,9,4,1486
s5290,486,8,11,1280
s4182,486,10,5,1229
s4796,486,9,3,1245
s7020,486,7,11,894
s4737,486,10,9,1535
s6577,487,7,10,873
s4462,487,10,9,1277
s4640,487,10,2,1307
s3341,487,9,4,1254
s5891,487,8,4,1203
s261,487,7,1,816
s5196,488,10,4,1344
s3490,488,8,11,1297
s572,488,10,10,1561
s4109,488,7,3,788
s3587,488,8,1,1507
s5260,488,10,10,1508
s895,488,10,5,1302
s6857,488,6,9,855
s3533,488,7,11,815
s721,488,8,3,1495
s5141,488,6,2,1233
s6095,488,10,1,1387
s7700,488,9,5,1246
s795,488,9,12,1220
s4637,488,6,2,1208
s7625,488,9,9,1448
s1730,488,9,7,1421
s659,488,8,6,1347
s1468,488,10,8,1250
s1989,488,6,1,1123
s3251,488,6,5,1103
s2836,488,6,1,1135
s5542,488,9,7,1446
s3529,488,6,11,809
s37,488,7,1,1020
s1044,488,10,5,1570
s97,489,9,10,1287
s2230,489,10,12,1480
s1318,489,6,10,1108
s7630,489,6,2,1286
s5693,489,8,5,1582
s2277,489,7,6,910
s3989,489,6,5,1295
s4944,489,8,5,1419
s3202,489,10,4,1527
s1679,489,7,6,775
s4265,489,10,7,1342
s3539,490,10,3,1404
s7528,490,9,8,1517
s6086,490,10,10,1246
s1025,490,6,9,751
s6187,490,8,9,1313
s4998,490,8,1,1383
s4555,490,9,12,1439
s6046,490,10,1,1559
s6252,490,9,7,1462
s526,490,9,7,1300
s226,490,9,1,1292
s1591,490,10,7,1266
s7181,491,6,10,1116
s6693,491,7,10,895
s6745,491,6,10,931
s5798,491,9,2,1339
s3203,491,8,11,1202
s4139,491,8,7,1340
s2027,491,8,2,1331
s2070,491,7,8,945
s2591,491,8,12,1236
s5592,491,10,11,1209
s2255,491,7,5,885
s3823,491,9,10,1378
s2986,491,8,3,1453
s5237,491,8,6,1483
s5183,491,7,2,996
s6865,491,10,4,1501
s7552,491,7,3,891
s4877,491,10,1,1516
s6761,491,6,12,1049
s6614,491,7,8,846
s5924,491,10,10,1577
s1224,492,7,10,922
s897,492,10,7,1421
s2378,492,9,3,1290
s5454,492,7,6,915
s5447,492,6,3,778
s2987,492,6,7,1267
s3865,492,6,6,990
s6423,492,8,4,1350
s2913,492,7,12,926
s2846,492,6,2,1047
s2414,492,7,9,923
s7555,492,8,10,1582
s6826,493,10,12,1200
s7863,493,8,4,1498
s6156,493,9,1,1462
s2094,493,9,7,1329
s5060,493,8,9,1370
s7449,493,6,11,1059
s4817,493,10,6,1529
s5333,493,9,2,1243
s395,493,6,6,1003
s1155,493,9,2,1553
s3842,493,6,1,1195
s4961,493,10,8,1559
s1721,493,8,10,1418
s554,493,7,3,876
s6599,493,9,11,1433
s5487,493,6,4,1104
s3797,493,8,2,1367
s83,494,8,4,1227
s6875,494,10,10,1590
s7197,494,8,3,1223
s7315,494,8,6,1492
s1885,494,8,2,1316
s4588,494,6,1,1037
s6320,494,10,6,1575
s6764,494,6,8,1041
s7942,494,9,4,1427
s3131,494,9,12,1592
s2271,494,10,9,1451
s2738,494,6,5,1092
s4346,494,9,8,1426
s306,494,7,1,1047
s2110,494,6,11,1197
s1476,494,7,3,722
s6874,494,9,1,1265
s1714,494,9,3,1239
s3665,494,8,4,1218
s3884,494,9,12,1343
s2996,495,7,7,997
s5747,495,7,5,785
s5742,495,7,1,748
s1321,495,8,1,1506
s2875,495,7,3,925
s7215,495,9,8,1285
s6607,495,7,4,799
s729,495,7,5,789
s4705,495,8,10,1291
s6393,495,7,5,1015
s70,495,10,1,1294
s1219,495,9,2,1570
s1576,495,10,1,1419
s3697,495,6,8,1052
s3639,495,10,12,1200
s6519,496,6,3,777
s2774,496,9,5,1475
s2275,496,10,8,1417
s4980,496,9,8,1290
s2127,496,7,7,911
s1276,496,10,5,1359
s2336,496,9,5,1434
s75,496,8,3,1260
s7694,496,9,3,1290
s2082,496,10,8,1286
s4263,496,8,10,1264
s2681,496,9,12,1466
s4405,496,7,5,772
s3310,496,6,9,1235
s6456,496,10,4,1389
s2534,496,8,3,1589
s2030,497,8,10,1484
s1283,497,9,4,1257
s1622,497,10,12,1397
s263,497,10,5,1207
s776,497,9,9,1574
s3192,497,8,1,1583
s1265,497,8,4,1578
s5484,497,9,3,1355
s5697,497,6,7,1254
s4528,497,6,7,755
s1664,497,8,7,1316
s394,497,10,2,1269
s6375,497,7,3,981
s3077,498,9,8,1311
s1440,498,7,11,841
s7524,498,7,6,1045
s2173,498,10,12,1473
s2093,498,9,12,1391
s3749,498,8,10,1506
s778,498,9,10,1387
s2611,498,9,5,1594
s5869,498,6,6,1073
s7806,498,7,1,720
s645,498,9,11,1258
s36,498,7,4,916
s6646,499,10,9,1567
s3826,499,7,3,923
s595,499,9,1,1504
s2171,499,7,4,921
s7322,499,10,11,1442
s7140,499,10,3,1202
s2639,499,7,9,724
s7448,499,9,9,1534
s2692,499,8,3,1407
s2759,499,10,2,1235
s2059,499,7,7,911
s4363,499,10,3,1424
s7712,500,8,12,1508
s1206,500,10,11,1482
s286,500,8,10,1470
s7178,500,8,5,1554
s2307,500,6,11,1079
s6848,500,7,12,746
s4623,500,8,5,1566
s7829,500,8,12,1221
s7866,500,9,3,1296
s4969,500,10,6,1372
s4490,500,9,3,1348
s6060,500,9,4,1544
s5404,500,6,9,1022
s7356,500,6,7,1270
s473,500,7,8,785
s3858,500,6,3,999
s1116,500,8,7,1422
s1151,500,7,7,903
